COPT_LEMMA,POS 1,POS 2,FORMS,SENSES
ϣⲁⲛϣ ,['5'],[],"['ϣⲁⲛⲟⲩϣⲧⲉⲛ', 'ϣⲁⲛⲟⲩϣϯ', 'ϣⲁⲛⲟⲩϣⲉⲛ', 'ϣⲁⲛⲟⲩϣⲕ', 'ϣⲁⲛⲟⲩϣϥ', 'ϣⲁⲛⲟⲩϣⲥ', 'ϣⲁⲛⲟⲩϣⲟⲩ', 'ϣⲁⲛⲟⲩϣⲧ', 'ϣⲁⲛⲉⲩϣ', 'ϣⲁⲛⲟⲩϣ', 'ϣⲉⲛⲉϣ', 'ϣⲁⲛⲉϣ', 'ϣⲁⲛϣ']","[' ""nourish, rear, tend""']"
ϣⲟⲩϣⲱⲟⲩϣⲓ ,['1'],[],"['ϣⲱⲟⲩϣⲓ', 'ϣⲟⲩϣⲱⲟⲩϣⲓ']","[' ""sacrifice,offering""']"
ϧⲑⲁⲓ ,['5'],[],"['ⲉϧⲑⲁⲓ', 'ϧⲁⲧ', 'ϧⲟⲧ', 'ϧⲁⲑ', 'ϧⲑⲁⲓ']","[' ""be fat""']"
ϩⲱⲃⲥ ,['5'],[],"['ϩⲟⲃⲥⲧ', 'ϩⲟⲃⲉⲥⲧ', 'ϩⲟⲃⲉⲥⲕ', 'ϩⲟⲡⲥⲧⲉⲛ', 'ϩⲟⲃⲥⲧⲉⲛ', 'ϩⲟⲃⲥⲉⲛ', 'ϩⲟⲡⲥⲥ', 'ϩⲟⲃⲥⲥ', 'ϩⲟⲡⲥⲧ', 'ϩⲟⲡⲥⲕ', 'ϩⲟⲡⲥϥ', 'ϩⲟⲡⲥⲟⲩ', 'ϩⲱⲡⲥ', 'ϩⲉⲡⲥ', 'ϩⲟⲃⲥϥ', 'ϩⲟⲃⲥⲟⲩ', 'ϩⲟⲃⲥ', 'ϩⲉⲃⲥ', 'ϩⲱⲃⲥ', 'ϩⲟⲡⲥ']","[' ""cover""']"
ϭⲱⲛⲧ ,['5'],[],"['ϭⲟⲛⲧⲉⲛ', 'ϭⲟⲛⲧⲕ', 'ϫⲟⲛⲧⲉⲛ', 'ϫⲟⲛⲧⲕ', 'ϭⲟⲛⲧϥ', 'ϭⲟⲛⲧⲥ', 'ϭⲟⲛⲧⲟⲩ', 'ϭⲱⲛⲧ', 'ϭⲟⲛⲧ', 'ϫⲟⲛⲧϥ', 'ϫⲟⲛⲧⲥ', 'ϫⲟⲛⲧⲟⲩ', 'ϫⲉⲛⲧ', 'ϫⲟⲛⲧ', 'ϫⲱⲛⲧ']","[' ""try, test""']"
ϫⲱⲛⲧ ,['5'],[],"['ϫⲟⲛⲧ', 'ϫⲱⲛⲧ']","[' ""be wroth""']"
ϫⲱⲣ ,['5'],[],"['ϫⲟⲣⲧ', 'ϫⲟⲣⲕ', 'ϫⲟⲣϯ', 'ϫⲱⲣϫ', 'ϫⲟⲣ', 'ϫⲟⲣϥ', 'ϫⲟⲣⲥ', 'ϫⲟⲣⲟⲩ', 'ϫⲏⲣ', 'ϫⲉⲣ', 'ϫⲱⲣ']","[' ""scatter, disperse""']"
ϫⲱⲣⲓ ,['5'],[],"['ϫⲟⲣⲓ', 'ϫⲁⲣ', 'ϫⲱⲣⲓ', 'ϫⲟⲣ', 'ϫⲱⲣ']","[' ""be solid, strong""']"
ϫⲱⲣⲓ ,['1'],[],['ϫⲱⲣⲓ'],"[' ""strong""']"
ϫⲱⲣ ,['5'],[],"['ϫⲟⲣⲧ', 'ϫⲟⲣⲕ', 'ϫⲟⲣϯ', 'ϫⲟⲣϥ', 'ϫⲟⲣⲥ', 'ϫⲟⲣⲟⲩ', 'ϫⲏⲣ', 'ϫⲉⲣ', 'ϫⲱⲣ']","[' ""sharpen, whet""']"
ϫⲱⲣ ,['5'],[],"['ϫⲟⲣⲧ', 'ϫⲟⲣⲕ', 'ϫⲟⲣϯ', 'ϫⲟⲣϥ', 'ϫⲟⲣⲥ', 'ϫⲟⲣⲟⲩ', 'ϫⲏⲣ', 'ϫⲉⲣ', 'ϫⲱⲣ']","[' ""examine, study""']"
ϫⲟⲩϣⲧ ,['5'],[],"['ϫⲱϣⲧ', 'ϣⲟⲩϣⲧ', 'ϫⲟⲩϣⲧ']","[' ""look""']"
ϣⲟⲩϣⲧ ,['1'],[],['ϣⲟⲩϣⲧ'],"[' ""window""']"
ϭⲉⲗⲓ ,['1'],[],['ϭⲉⲗⲓ'],"[' ""butter""']"
ϭⲗⲱⲧ ,['1'],[],"['ϣⲗⲱⲧ', 'ϭⲗⲱⲧ']","[' ""kidney""']"
ⲥⲟⲑⲛⲉϥ ,['1'],[],['ⲥⲟⲑⲛⲉϥ'],"[' ""tool, weapon""']"
ⲧⲱⲟⲩ ,['1'],[],"['ⲧⲱⲟⲩ', 'ⲑⲱⲟⲩ']","[' ""mountain""']"
ⲟⲡⲓⲥⲑⲟⲧⲟⲛⲟⲥ,['31'],[],"['ⲉⲡⲓⲥⲧⲟⲧⲟⲛⲟⲥ', 'ⲉⲡⲓⲥⲑⲟⲧⲟⲛⲟⲥ']",[]
ⲛⲁϫϩⲓ ,['1'],[],"['ⲛⲁϩϫⲓ', 'ⲛⲁϫϩⲓ']","[' ""tooth""']"
ⲱϣϯ ,['5'],[],"['ⲱϣϫⲓ', 'ⲱϣϯ']","[' ""pull, drag""']"
ⲧⲁⲙⲓⲉⲓⲟⲛ ,['31'],[' (ⲧⲁⲙⲓⲟⲛ)'],"['ⲇⲁⲙⲓⲟⲛ', 'ⲧⲁⲙⲓⲟⲛ']",[]
ϧⲉⲗϣⲓⲣⲓ ,['1'],[],"['ϩⲉⲗϣⲓⲣⲓ', 'ϧⲉⲗϣⲓⲣⲓ', 'ϧⲉⲗϣⲁⲓⲣⲓ']","[' ""young person""']"
ⲉⲡⲓⲥⲧⲏⲙⲏ,['31'],[],['ⲉⲡⲓⲥⲧⲏⲙⲓ'],[]
ⲁϩⲓ ,['1'],[],['ⲁϩⲓ'],"[' ""lifespan""']"
ⲛⲏⲃ ,['1'],[],"['ⲛⲏⲡ', '~ⲉⲃ', 'ⲛⲏⲃ', 'ⲛⲉⲃ']","[' ""lord, master""']"
ⲧⲟⲓ ,['1'],[],"['~ⲟⲓ', 'ⲧⲱⲓ', 'ⲧⲟⲓ']","[' ""part, share""']"
ⲑⲟⲓ ,['1'],[],"['ⲑⲟⲓ', 'ⲧⲟⲓ']","[' ""spot""']"
ⲑⲱⲕ (*) ,['5'],[],"['ⲑⲏⲕ', 'ⲑⲱⲕ']","[' ""fasten, stiffen""']"
ⲧⲁⲓ ,['9'],[],"['ⲧⲁⲉⲓ', 'ⲧⲁⲓ']","[' ""here""']"
ⲧⲏ ,['9'],[],"['~ⲏ', 'ⲧⲏ']","[' ""there""']"
ⲁⲛⲟⲏⲧⲟⲥ,['34'],[],"['ⲁⲛⲟⲏⲧⲟⲛ', 'ⲛⲟⲏⲧⲟⲛ']",[]
ⲥⲟⲇⲟⲙⲁ,['33'],[],[],[]
ⲅⲟⲙⲟⲣⲣⲁ,['33'],[],[],[]
ⲭⲟⲗⲏ,['31'],[],[],[]
ⲟⲧⲁⲛ ,['37'],[' (ϩⲟⲧⲁⲛ)'],['ϩⲟⲧⲁⲛ'],[]
ⲙϣⲓϣ ,['1'],[],"['ⲉⲙϣⲓϣ', 'ⲙϣⲓϣ', 'ⲙⲡϣⲓϣ', 'ⲉⲙⲡϣⲓϣ']","[' ""vengeance""']"
ⲛⲁϣϯ ,['1'],[],"['~ⲁϣϯ', 'ⲛⲁϣϯ']","[' ""strength, protector""']"
ⲧⲱⲃ (ⲧⲱⲡ) ,['5'],[],"['ⲧⲟⲡϥ', 'ⲧⲟⲃϥ', 'ⲧⲟⲡⲥ', 'ⲧⲟⲃⲥ', 'ⲧⲟⲡⲟⲩ', 'ⲧⲟⲃⲟⲩ', 'ⲧⲉⲃ', 'ⲧⲱⲡ', 'ⲧⲱⲃ', 'ⲧⲟⲡ', 'ⲧⲏⲡ', 'ⲧⲟⲃ', 'ⲧⲏⲃ']","[' ""seal""']"
ⲧⲱⲃ (ⲧⲱⲡ) ,['5'],[],"['ⲧⲟⲡϥ', 'ⲧⲟⲃϥ', 'ⲧⲟⲡⲥ', 'ⲧⲟⲃⲥ', 'ⲧⲟⲡⲟⲩ', 'ⲧⲟⲃⲟⲩ', 'ⲧⲉⲃ', 'ⲧⲱⲡ', 'ⲧⲱⲃ']","[' ""repay, requite""']"
ⲧⲟⲃⲥ ,['1'],[],"['ⲧⲟⲡⲥ', 'ⲧⲟⲃⲥ', 'ⲧⲉⲃⲥ']","[' ""seal""s impress""']"
ⲧⲟⲃϥ ,['1'],[],"['ⲧⲟⲡϥ', 'ⲧⲟⲃϥ']","[' ""seal""s impress""']"
ⲧⲱⲃⲓ ,['1'],[],['ⲧⲱⲃⲓ'],"[' ""brick""']"
ⲧⲱⲃⲓ ,['1'],[' (name of 5th month)'],"['ⲑⲱⲃⲓ', 'ⲧⲱⲡⲓ', 'ⲧⲱⲃⲓ']",[]
ⲥⲙⲁϩ ,['1'],[],"['ⲥⲙⲁϩ', 'ⲥⲙⲉϩ']","[' ""bunch (of fruit etc.)""']"
ⲟⲩⲱⲧⲉⲛ ,['5'],[],"['~ⲟⲧⲉⲛ', 'ⲱⲧⲉⲛ', 'ⲟⲩⲟⲧⲛϥ', 'ⲟⲩⲟⲧⲛⲥ', 'ⲟⲩⲟⲧⲛⲟⲩ', 'ⲟⲩⲟⲑⲛϥ', 'ⲟⲩⲟⲑⲛⲥ', 'ⲟⲩⲟⲑⲛⲟⲩ', '~ⲱⲧⲉⲛ', 'ⲟⲩⲟⲧⲉⲛ', 'ⲟⲩⲱⲧⲉⲛ']","[' ""pour""']"
ⲟⲩⲱⲧⲉⲛ ,['1'],[],"['ⲱⲧⲉⲛ', '~ⲱⲧⲉⲛ', 'ⲟⲩⲱⲧⲉⲛ']","[' ""libation""']"
ϣⲱⲗ ,['5'],[],"['ϣⲟⲗⲕ', 'ϣⲟⲗϥ', 'ϣⲟⲗⲥ', 'ϣⲟⲗⲟⲩ', 'ϣⲱⲗ', 'ϣⲉⲗ', 'ϣⲏⲗ']","[' ""loosen, paralyse""']"
ϣⲱⲗ ,['5'],[],"['ϣⲟⲗⲕ', 'ϣⲟⲗϥ', 'ϣⲟⲗⲥ', 'ϣⲟⲗⲟⲩ', 'ϣⲱⲗ', 'ϣⲉⲗ', 'ϣⲏⲗ']","[' ""despoil""']"
ϣⲁϣ ,['1'],[],"['ϣⲏϣⲓ', 'ϣⲁϣⲓ', 'ϣⲁϣ', 'ϣⲉⲛ']","[' ""stroke, blow""']"
ϣⲁϣⲓ ,['1'],[],"['ⲛϣⲁϣⲓ', 'ⲉⲛϣⲁϣⲓ', 'ϣⲁϣⲓ']","[' ""bitterness, gall""']"
ϣⲱϥⲧ ,['5'],[],"['ϣⲟϥⲧ', 'ϣⲱϥⲧ']","[' ""stumble, err, do wrong""']"
ϭⲟϫⲓ ,['5'],[],"['ϫⲟϫⲓ', 'ϭⲟϫⲓ']","[' ""run""']"
ⲁⲣⲭⲓⲡⲣⲟⲫⲏⲧⲏⲥ ,['31'],[' (ⲁⲣⲭⲏ-)'],"['ⲁⲣⲭⲏⲡⲣⲟⲫⲏⲧⲏⲥ', 'ⲁⲣⲭⲏⲙⲡⲣⲟⲫⲏⲧⲏⲥ', 'ⲁⲣⲭⲓⲡⲣⲟⲫⲏⲧⲏⲥ']",[]
ⲥⲟⲕ ,['1'],[],"['ⲥⲟⲕ', 'ⲥⲱⲕ']","[' ""sack(cloth), bag""']"
ⲥⲑⲟⲓ ,['1'],[],"['ⲥⲑⲩ', 'ⲥⲑⲓ', 'ⲥⲑⲟⲓ', 'ⲥⲑⲟⲓ']","[' ""smell""']"
ⲛⲁⲩⲏ,['32'],[],['~ⲁⲩⲏ'],[]
ⲁⲃⲁⲣⲓⲛ,['33'],[],['ⲁⲃⲁⲣⲓⲙ'],[]
ⲛⲁⲃⲁⲩ,['33'],[],['ⲁⲃⲁⲩ'],[]
ⲁⲓⲭⲙⲁⲗⲱⲥⲓⲁ ,['31'],[' (ⲉⲭⲙⲁⲗⲱⲥⲓⲁ)'],"['ⲉⲅⲙⲁⲗⲱⲥⲓⲁ', 'ⲉⲕⲭⲙⲁⲗⲱⲥⲓⲁ', 'ⲉⲅⲭⲙⲁⲗⲱⲥⲓⲁ', 'ⲉⲭⲙⲁⲗⲱⲥⲓⲁ']",[]
ⲉⲃⲣⲏϫ ,['1'],[],['ⲉⲃⲣⲏϫ'],"[' ""lightning""']"
ⲥⲁⲧ ,['1'],[],"['ⲥⲏⲧ', 'ⲥⲉⲧ', 'ⲥⲁⲧ']","[' ""tail""']"
ⲥⲁⲧ ,['1'],[],['ⲥⲁⲧ'],"[' ""dung, excrement""']"
ⲥⲓϯ ,['5'],[],"['ⲥⲁⲧϥ', 'ⲥⲁⲧⲥ', 'ⲥⲁⲧⲟⲩ', 'ⲥⲏϯ', 'ⲥⲁϯ', 'ⲥⲓϯ', 'ⲥⲉⲧ', 'ⲥⲁⲧ']","[' ""throw, sow""']"
ⲥⲱϯ ,['5'],[],"['ⲥⲟⲧϯ', 'ⲥⲟⲧⲧ', 'ⲥⲟⲧⲧⲉⲛ', 'ⲥⲟⲧⲕ', 'ⲥⲟϯ', 'ⲥⲟⲧϥ', 'ⲥⲟⲧⲥ', 'ⲥⲟⲧⲟⲩ', 'ⲥⲱϯ', 'ⲥⲉⲧ']","[' ""redeem, rescue""']"
ⲥⲓϯ ,['1'],[],['ⲥⲓϯ'],"[' ""basilisk""']"
ⲥⲁϯ ,['1'],[],['ⲥⲁϯ'],"[' ""fire""']"
ⲥⲁϯ ,['1'],[],['ⲥⲁϯ'],"[' ""arrow, dart""']"
ⲥⲁϯ ,['5'],[],['ⲥⲁϯ'],"[' ""be spun""']"
ⲥⲏⲧ ,['1'],[],"['~ⲏⲧ', 'ⲥⲏⲧ']","[' ""penis""']"
ⲓⲟⲣⲇⲁⲛⲏⲥ,['33'],[],"['ⲡⲓⲟⲣⲇⲁⲛⲏⲥ', 'ⲡⲓⲓⲟⲣⲇⲁⲛⲏⲥ', 'ⲓⲟⲣⲇⲩⲛⲏⲥ', '~ⲟⲣⲇⲁⲛⲏⲥ']",[]
ⲙⲱⲁⲃ,['33'],[],[],[]
ⲓⲉⲣⲓⲭⲱ,['33'],[],[],[]
ⲭⲁⲛⲁⲁⲛ,['33'],[],[],[]
ⲁⲁⲣⲱⲛ,['32'],[],"['ⲁⲣⲱⲛⲓ', 'ⲁⲣⲟⲟⲛ', 'ⲁⲣⲱⲛ']",[]
ⲁⲛⲧⲓⲗⲟⲅⲓⲁ,['31'],[],[],[]
ⲕⲁⲇⲏⲥ,['33'],[],[],[]
ⲥⲓⲛ,['33'],[],['ⲥⲓⲛⲁ'],[]
ⲥⲓⲛⲁⲓ,['33'],[],['ⲥⲓⲛⲁ'],[]
ⲧⲱⲟⲩⲛⲟⲩ ,['5'],[],['ⲧⲱⲟⲩⲛⲟⲩ'],"[' ""raise, rise""']"
ⲁⲙⲉ ,['1'],[],"['ⲁⲙⲉ', 'ⲁⲙⲏ']","[' ""hoe, plough""']"
ⲁⲙⲟⲩ ,['5'],[],"['ⲁⲙⲱⲛⲓ', 'ⲁⲙⲱⲓⲛⲓ', 'ⲁⲙⲟⲩ', 'ⲁⲙⲏ']","[' ""come!""']"
ⲁⲫⲉ ,['1'],[],"['ⲁⲫⲏⲟⲩⲓ', 'ⲁⲫⲉ']","[' ""head""']"
ⲧⲁⲛϧⲟ ,['5'],[],"['ⲧⲁⲛϧⲏⲟⲩⲧ', 'ⲙⲁⲧⲁⲛϧⲉ', 'ⲙⲁⲧⲁⲛϧⲟϥ', 'ⲙⲁⲧⲁⲛϧⲱⲟⲩ', 'ⲙⲁⲧⲁⲛϧⲟⲥ', 'ⲙⲁⲧⲁⲛϧⲟⲛ', 'ⲙⲁⲧⲁⲛϧⲟⲓ', 'ⲙⲁⲧⲁⲛϧⲟ', 'ⲧⲁⲛϧⲟϥ', 'ⲧⲁⲛϧⲱⲟⲩ', 'ⲧⲁⲛϧⲟⲥ', 'ⲧⲁⲛϧⲟⲛ', 'ⲧⲁⲛϧⲟⲕ', 'ⲧⲁⲛϧⲟⲓ', 'ⲧⲁⲛϧⲟ', 'ⲧⲁⲛϧⲉ']","[' ""make/keep alive""']"
ⲧⲟⲩϫⲟ ,['5'],[],"['ⲙⲁⲧⲟⲩϫⲟⲛ', 'ⲙⲁⲧⲟⲩϫⲟⲓ', 'ⲙⲁⲧⲟⲩϫⲟ', 'ⲙⲁⲧⲟⲩϫⲉ', 'ⲧⲟⲩϫⲟϥ', 'ⲧⲟⲩϫⲏⲟⲩⲧ', 'ⲧⲟⲩϫⲱⲟⲩ', 'ⲧⲟⲩϫⲟⲥ', 'ⲧⲟⲩϫⲟⲛ', 'ⲧⲟⲩϫⲟⲕ', 'ⲧⲟⲩϫⲟⲓ', 'ⲧⲟⲩϫⲟ', 'ⲧⲟⲩϫⲉ']","[' ""make whole, save""']"
ⲟⲩⲓⲛⲁⲙ ,['1'],[],"['ⲥⲁⲩⲓⲛⲁⲙ', 'ⲥⲁⲟⲩⲓⲛⲁⲙ', 'ⲛⲥⲁⲩⲓⲛⲁⲙ', 'ⲛⲥⲁⲟⲩⲓⲛⲁⲙ', '~ⲓⲛⲁⲙ', 'ⲩⲓⲛⲁⲙ', 'ⲟⲩⲃⲓⲛⲁⲙ', 'ⲟⲩⲓⲛⲁⲙ']","[' ""right (hand)""']"
ⲱⲣⲕ ,['5'],[],['ⲱⲣⲕ'],"[' ""swear""']"
ϫⲓⲛⲓⲟⲣ ,['5'],[],['ϫⲓⲛⲓⲟⲣ'],"[' ""cross, pass over""']"
ⲙⲏⲣ ,['1'],[],"['ⲙⲉⲣ', 'ϩⲓⲙⲏⲣ', 'ⲉⲙⲏⲣ', 'ⲙⲏⲣ']","[' ""opposite shore""']"
ⲫⲁⲣⲁⲛ,['33'],[],['ⲫⲁⲣⲣⲁⲛ'],[]
ⲧⲟⲫⲟⲗ,['33'],[],['ⲧⲟⲫⲉⲗ'],[]
ⲗⲟⲃⲟⲛ,['33'],[],['ⲗⲟⲃⲟⲛⲁ'],[]
ⲁⲩⲗⲱⲛ,['33'],[],[],[]
ⲕⲁⲧⲁⲭⲣⲩⲥⲉⲁ,['33'],[],['ⲕⲁⲧⲁⲕⲣⲩⲥⲉⲁ'],[]
ⲭⲱⲣⲏⲃ,['33'],[],['ⲭⲱⲣⲉⲃ'],[]
ⲥⲏⲓⲣ,['33'],[],[],[]
ⲃⲁⲣⲛⲏ,['33'],[],[],[]
ⲁⲙⲟⲣⲣⲁⲓⲟⲥ,['33'],[],['ⲁⲙⲟⲣⲣⲉⲟⲥ'],[]
ⲉⲥⲉⲃⲱⲛ,['33'],[],['ⲥⲉⲃⲱⲛ'],[]
ⲱⲅ,['32'],[],[],[]
ⲁⲥⲧⲁⲣⲱⲑ,['33'],[],[],[]
ⲉⲇⲣⲁⲓⲛ,['33'],[],['ⲁⲇⲣⲁⲓ'],[]
ⲁⲣⲁⲃⲁ,['33'],[],['ⲁⲣⲉⲃⲗⲉ'],[]
ⲭⲁⲛⲁⲛⲁⲓⲟⲥ,['33'],[],"['ⲭⲁⲛⲁⲛⲉⲁ', 'ⲕⲁⲛⲁⲛⲉⲟⲥ', 'ⲭⲁⲛⲁⲛⲉⲟⲥ', 'ⲕⲁⲛⲁⲛⲓⲧⲏⲥ']",[]
ⲁⲛⲧⲓⲗⲓⲃⲁⲛⲟⲥ,['33'],[],['ⲡⲓⲁⲛⲧⲓⲗⲓⲃⲁⲛⲟⲥ'],[]
ⲑⲟⲩⲱ⸗ ,['1'],[],"['ⲑⲟⲩⲱϥ', 'ⲑⲟⲩⲱⲟⲩ', 'ⲑⲟⲩⲱⲥ', 'ⲑⲟⲩⲱⲕ']","[' ""bosom""']"
"ϧⲁⲑⲟⲩⲉⲛ-, ϧⲁⲑⲟⲩⲱ⸗",['8'],[],"['ϩⲁⲧⲱⲛ', 'ϧⲁⲧⲱⲛ', 'ϧⲁⲑⲟⲩⲱϥ', 'ϧⲁⲑⲟⲩⲱⲟⲩ', 'ϧⲁⲑⲟⲩⲱⲥ', 'ϧⲁⲑⲟⲩⲱⲛ', 'ϧⲁⲑⲟⲩⲉⲛ', 'ϧⲁⲑⲟⲩⲱⲕ', 'ϧⲁⲑⲟⲩⲱⲓ']",[]
ⲙⲉϣϣⲱⲧ ,['1'],[],"['ⲙⲉⲧϣⲱⲧ', 'ⲙⲉⲛϣⲟϯ', 'ⲙⲉⲛϣⲱⲧ', 'ⲙⲉϣϣⲟϯ', 'ⲙⲉϣϣⲱⲧ']","[' ""plain, field""']"
ⲓⲥⲁⲁⲕ,['32'],[],"['ⲉⲓⲥⲁⲕ', 'ⲓⲥⲁⲭ', 'ⲓⲥⲁⲕ']",[]
ⲉⲙⲉⲛⲧ ,['1'],[],"['ⲉⲙⲛⲧ', 'ⲉⲙⲉⲛⲧ']","[' ""west""']"
ⲡⲁⲣⲁⲗⲓⲁ,['31'],[],[],[]
ⲁⲫⲱⲫ ,['1'],[],"['ⲁⲫⲟⲫⲓ', 'ⲁⲫⲟⲡⲓ', 'ⲁⲫⲱⲫ', 'ⲁⲫⲱⲡ']","[' ""giant""']"
ϩⲁϩ ,['1'],[' (m-g unknown: in ⲫⲓⲟⲙ ⲛ~)'],['ϩⲁϩ'],[]
ⲡⲣⲟⲥⲏⲗⲩⲧⲟⲥ,['31'],[],"['ⲡⲣⲟⲥⲩⲗⲓⲧⲟⲛ', 'ⲡⲣⲟⲥⲩⲗⲏⲧⲟⲥ', 'ⲡⲣⲟⲥⲏⲗⲩⲧⲟⲛ', 'ⲡⲣⲟⲥⲏⲗⲓⲧⲟⲛ', 'ⲡⲣⲟⲥⲏⲗⲓⲧⲟⲥ', 'ⲡⲣⲟⲥⲓⲗⲓⲧⲟⲥ']",[]
ⲏⲅⲟⲩⲙⲉⲛⲟⲥ ,['31'],[' (ϩⲏⲅⲟⲩⲙⲉⲛⲟⲥ)'],"['ϩⲏⲅⲟⲩⲙⲉⲛⲟⲩⲥ', 'ⲉⲅⲟⲩⲙⲉⲛⲟⲥ', 'ϩⲩⲅⲟⲩⲙⲉⲛⲟⲥ', 'ⲩⲅⲟⲩⲙⲉⲛⲟⲥ', 'ϩⲏⲅⲟⲩⲙⲉⲛⲟⲥ']",[]
ⲕⲱⲃ ,['5'],[],"['ⲕⲟⲡⲟⲩ', 'ⲕⲟⲡϥ', 'ⲕⲟⲡⲥ', 'ⲕⲱⲡ', 'ⲕⲏⲡ', 'ⲕⲟⲃϥ', 'ⲕⲟⲃⲥ', 'ⲕⲟⲃⲟⲩ', 'ⲕⲱⲃ', 'ⲕⲏⲃ']","[' ""double""']"
ⲙⲟⲩϣⲧ ,['5'],[],"['ⲙⲟϣⲧⲕ', 'ⲙⲟϣⲧⲉⲛ', 'ⲙⲟϣⲧϥ', 'ⲙⲟϣⲧⲥ', 'ⲙⲟϣⲧⲟⲩ', 'ⲙⲁϣⲧ', 'ⲙⲉϣⲧ', 'ⲙⲟⲩϣⲧ']","[' ""scan, search out""']"
ⲥⲟⲃⲧ ,['1'],[],"['ⲥⲟⲧⲃ', 'ⲥⲉⲃⲑⲁⲓⲟⲩ', 'ⲥⲟⲃⲧ']","[' ""wall""']"
ⲧⲁⲕⲧⲟ ,['5'],[],"['ⲙⲁⲧⲁⲕⲧⲟ', 'ⲙⲁⲧⲁⲕⲧⲉ', 'ⲧⲁⲕⲧⲟϥ', 'ⲧⲁⲕⲧⲏⲟⲩⲧ', 'ⲧⲁⲕⲧⲱⲟⲩ', 'ⲧⲁⲕⲧⲟⲥ', 'ⲧⲁⲕⲧⲉ', 'ⲧⲁⲕⲧⲟ']","[' ""put, go around""']"
ⲭⲣⲉⲙⲣⲉⲙ ,['5'],[],['ⲭⲣⲉⲙⲣⲉⲙ'],"[' ""murmur, mutter""']"
ϣⲗⲁϩ ,['5'],[],"['ϣⲟⲗϩ', 'ϣⲗⲁϩ']","[' ""be afraid""']"
ϧⲉⲗⲗⲟⲧ ,['1'],[],"['ϧⲉⲗⲗⲟⲑ', 'ϩⲉⲗⲟⲧ', 'ϩⲉⲗⲗⲟⲧ', 'ϧⲉⲗⲗⲟⲧ', 'ϧⲉⲗⲟⲧ']","[' ""ravine, wady""']"
ϣⲁⲣⲓ ,['1'],[' (m-g uncertain: ⲫⲓⲟⲙ ⲛ~)'],"['ϣⲁⲓⲣⲓ', 'ϣⲁⲣⲓ']",[]
ⲭⲁⲗⲉⲃ,['32'],[],[],[]
ⲓⲉⲫⲱⲛⲛⲏ,['32'],[],['ⲓⲉⲫⲱⲛⲏ'],[]
ⲕⲗⲏⲣⲟⲥ,['31'],[],[],[]
ⲥⲕⲉⲩⲟⲥ,['31'],[],"['ⲥⲕⲉⲟⲩⲥ', 'ⲥⲕⲏⲟⲩⲥ']",[]
ⲡⲟⲗⲉⲙⲓⲕⲟⲥ,['34'],[],['ⲡⲟⲗⲉⲙⲓⲕⲟⲛ'],[]
ⲡⲁⲣⲁⲃⲁⲓⲛⲉⲓⲛ,['35'],[],"['ⲡⲁⲣⲁⲃⲁ', 'ⲡⲁⲣⲁⲃⲉⲛⲓⲛ']",[]
ⲉⲣⲙⲁ,['33'],[],['ⲣⲁⲙⲁ'],[]
ⲃⲱⲧⲥ ,['5'],[],"['ⲃⲟⲧⲥ', 'ⲃⲱⲧⲥ']","[' ""fight""']"
ϭⲏⲡⲓ ,['1'],[],"['ϫⲏⲡⲓ', 'ϭⲏⲡⲓ']","[' ""cloud""']"
ϩⲱⲙⲓ ,['5'],[],"['~ⲉⲙ', '~ⲟⲙϥ', '~ⲟⲙⲥ', '~ⲟⲙⲟⲩ', 'ϩⲟⲙϥ', 'ϩⲟⲙⲥ', 'ϩⲟⲙⲟⲩ', 'ϩⲟⲙⲓ', 'ϩⲉⲙ', 'ϩⲱⲙⲓ', 'ϩⲟⲙⲧ']","[' ""tread, trample""']"
ϧⲱⲕ ,['5'],[],"['ϧⲟⲕⲧ', 'ϧⲟⲕ', 'ϧⲟⲕϥ', 'ϧⲟⲕⲥ', 'ϧⲟⲕⲟⲩ', 'ϧⲏⲕ', 'ϧⲉⲕ', 'ϧⲱⲕ']","[' ""gird, brace""']"
"ϧⲱⲕⲓ, ϩⲱⲕⲓ ",['5'],[],"['ϧⲟⲕⲧ', 'ϩⲱⲕⲓ', 'ϧⲟⲕϥ', 'ϧⲟⲕⲥ', 'ϧⲟⲕⲟⲩ', 'ϧⲏⲕ', 'ϧⲉⲕ', 'ϧⲱⲕⲓ', 'ϧⲱⲕ', 'ϩⲱⲕ']","[' ""scrape, scratch""']"
ⲣⲓⲙⲓ ,['5'],[],['ⲣⲓⲙⲓ'],"[' ""weep""']"
ϫⲱⲧϩ ,['5'],[],"['ϭⲱⲧϩ', 'ϭⲟⲧϩ', 'ϭⲱϩⲧ', 'ϫⲱϩⲧ', 'ϫⲟⲧϩϥ', 'ϫⲟⲧϩⲥ', 'ϫⲟⲧϩⲟⲩ', 'ϫⲟⲧϩ', 'ϫⲱⲧϩ']","[' ""wound, pierce""']"
ⲁϥ ,['1'],[],"['ⲁϥⲟⲩⲓ', 'ⲁⲃ', 'ⲁϥ']","[' ""fly""']"
ⲙⲁⲕⲁⲣⲓⲟⲥ,['34'],[],"['ⲙⲁⲕⲁⲣ', 'ⲙⲁⲕⲁⲣ', 'ⲙⲁⲕ', 'ⲙⲁⲕ', 'ⲙⲁⲕⲁⲣⲓⲟⲛ', 'ⲙⲁⲕⲁⲣⲓⲁ']",[]
