ID,DICT,MOT,"MOT_TRI,C,60",CD_MOT,TYPE,"REF_LEMME,C,90",id_1,pos_1,id_2,pos_2,id_3,pos_3,id_4,pos_4,id_5,pos_5,id_6,pos_6,id_7,pos_7,id_8,pos_8,id_9,pos_9,id_10,pos_10
1802,DACT,ⲥⲁⲃⲏ,ⲥⲃ ⲁⲏ,1802,2,1800 1,1800,1,,,,,,,,,,,,,,,,,,
1803,DACT,ⲥⲁⲃⲉⲉⲩ,ⲥⲃⲩ ⲁⲉⲉ2,1803,2,1800 1,1800,1,,,,,,,,,,,,,,,,,,
1804,DACT,ⲥⲁⲃⲉⲉⲩⲉ,ⲥⲃⲩ ⲁⲉⲉⲉ2,1804,2,1800 1,1800,1,,,,,,,,,,,,,,,,,,
1805,DACT,ⲥⲁⲗⲡⲥ,ⲥⲗⲡⲥ ⲁ,1805,2,3401 5,3401,5,,,,,,,,,,,,,,,,,,
1806,DACT,ⲥⲗⲁϭⲗⲉϭ,ⲥⲗϭⲗϭ  ⲁ ⲉ,1806,2,1807 5,1807,5,,,,,,,,,,,,,,,,,,
1807,DACT,"ⲥⲗⲁϭⲗⲉϭ ""make smooth""","ⲥⲗϭⲗϭ  ⲁ ⲉ ""make smooth""",1807,1,1807 5,1807,5,,,,,,,,,,,,,,,,,,
1808,DACT,ⲥⲗⲉϭⲗⲁϭⲧ,ⲥⲗϭⲗϭⲧ  ⲉ ⲁ,1808,2,1807 5,1807,5,,,,,,,,,,,,,,,,,,
1809,DACT,"ⲥⲙⲓⲛⲉ ""install, set right""","ⲥⲙⲛ  ⲓⲉ2 ""install, set right""",1809,1,1809 5,1809,5,,,,,,,,,,,,,,,,,,
1810,DACT,ⲥⲙⲛ,ⲥⲙⲛ,1810,2,1809 5,1809,5,,,,,,,,,,,,,,,,,,
1811,DACT,ⲥⲙⲓⲛⲉ,ⲥⲙⲛ  ⲓⲉ2,1811,2,1809 5,1809,5,,,,,,,,,,,,,,,,,,
1812,DACT,ⲥⲙⲛⲧⲟⲩ,ⲥⲙⲛⲧ    ⲩ1,1812,2,1809 5,1809,5,,,,,,,,,,,,,,,,,,
1813,DACT,ⲥⲙⲁⲛⲧ,ⲥⲙⲛⲧ  ⲁ,1813,2,1809 5,1809,5,,,,,,,,,,,,,,,,,,
1814,DACT,ⲥⲙⲛⲧⲥ,ⲥⲙⲛⲧⲥ,1814,2,1809 5,1809,5,,,,,,,,,,,,,,,,,,
1815,DACT,ⲥⲙⲛⲧϥ,ⲥⲙⲛⲧϥ,1815,2,1809 5,1809,5,,,,,,,,,,,,,,,,,,
1816,DACT,ⲥⲟⲩⲧⲱⲛ,ⲥⲧⲛ ⲩⲱ1,1816,2,1254 5,1254,5,,,,,,,,,,,,,,,,,,
1817,DACT,"ⲥⲁϩⲟⲩⲉ ""curse""","ⲥϩⲩ ⲁ ⲉ1 ""curse""",1817,1,1817 5,1817,5,,,,,,,,,,,,,,,,,,
1818,DACT,ⲥⲁϩⲟⲩ,ⲥϩ ⲁⲩ1,1818,2,1817 5,1817,5,,,,,,,,,,,,,,,,,,
1819,DACT,ⲥⲁϩⲟⲩⲉ,ⲥϩⲩ ⲁ ⲉ1,1819,2,1817 5,1817,5,,,,,,,,,,,,,,,,,,
1820,DACT,ⲥϩⲟⲩⲁⲣⲧ,ⲥϩⲩⲣⲧ   ⲁ 1,1820,2,1817 5,1817,5,,,,,,,,,,,,,,,,,,
1821,DACT,ⲧⲁⲓⲟ,ⲧⲓ ⲁⲟ2,1821,2,1729 5,1729,5,,,,,,,,,,,,,,,,,,
1822,DACT,"ⲧⲗϭⲟ ""heal""","ⲧⲗϭ   ⲟ ""heal""",1822,1,1822 5,1822,5,,,,,,,,,,,,,,,,,,
1823,DACT,ⲧⲗϭⲟ,ⲧⲗϭ   ⲟ,1823,2,1822 5,1822,5,,,,,,,,,,,,,,,,,,
1824,DACT,ⲧⲗϭⲁⲓ,ⲧⲗϭⲓ   ⲁ2,1824,2,1822 5,1822,5,,,,,,,,,,,,,,,,,,
1825,DACT,ⲧⲗϭⲁⲥ,ⲧⲗϭⲥ   ⲁ,1825,2,1822 5,1822,5,,,,,,,,,,,,,,,,,,
1826,DACT,ⲧⲗϭⲁⲩ,ⲧⲗϭⲩ   ⲁ2,1826,2,1822 5,1822,5,,,,,,,,,,,,,,,,,,
1827,DACT,ⲧⲗϭⲁϥ,ⲧⲗϭϥ   ⲁ,1827,2,1822 5,1822,5,,,,,,,,,,,,,,,,,,
1828,DACT,ⲑⲃⲃⲓⲏⲟⲩ,ⲧϩⲃⲃⲓⲩ     ⲏ21,1828,2,802 5,802,5,,,,,,,,,,,,,,,,,,
1829,DACT,ⲧⲉϩⲁⲉⲓ,ⲧϩⲓ ⲉⲁ1,1829,2,1339 5   4340 5,1339,5,4340,5,,,,,,,,,,,,,,,,
1830,DACT,ⲧⲉϩⲁⲓ,ⲧϩⲓ ⲉⲁ2,1830,2,1339 5   4340 5,1339,5,4340,5,,,,,,,,,,,,,,,,
1831,DACT,ⲧⲉϩⲁⲕ,ⲧϩⲕ ⲉⲁ,1831,2,1339 5   4340 5,1339,5,4340,5,,,,,,,,,,,,,,,,
1832,DACT,ⲧⲉϩⲁⲛ,ⲧϩⲛ ⲉⲁ,1832,2,1339 5   4340 5,1339,5,4340,5,,,,,,,,,,,,,,,,
1833,DACT,ⲧⳉⲡⲉ,ⲧⳉⲡ   ⲉ,1833,2,763 5,763,5,,,,,,,,,,,,,,,,,,
1834,DACT,ⲟⲩⲃⲉ,ⲩⲃ  ⲉ1,1834,2,333 8,333,8,,,,,,,,,,,,,,,,,,
1835,DACT,"ⲟⲩⲁⲉⲓ ""rush, course""","ⲩⲓ ⲁ11 1 ""rush, course""",1835,1,1835 1,1835,1,,,,,,,,,,,,,,,,,,
1836,DACT,ⲟⲩⲁⲉⲓ,ⲩⲓ ⲁ11,1836,2,1835 1   183714,1835,1,1837,14,,,,,,,,,,,,,,,,
1837,DACT,"ⲟⲩⲁⲉⲓ ""woe!""","ⲩⲓ ⲁ11 3 ""woe!""",1837,1,183714,1837,14,,,,,,,,,,,,,,,,,,
1838,DACT,"ⲟⲩⲛⲉⲙ ""right (hand)""","ⲩⲛⲙ  ⲉ1 ""right (hand)""",1838,1,1838 1,1838,1,,,,,,,,,,,,,,,,,,
1839,DACT,ⲟⲩⲛⲉⲙ,ⲩⲛⲙ  ⲉ1,1839,2,1838 1,1838,1,,,,,,,,,,,,,,,,,,
1840,DACT,ⲩⲛⲧⲉ,ⲩⲛⲧ   ⲉ2,1840,2,250 5,250,5,,,,,,,,,,,,,,,,,,
1841,DACT,ⲩⲛϯ,ⲩⲛⲧ   ⲓ2,1841,2,250 5,250,5,,,,,,,,,,,,,,,,,,
1842,DACT,ⲩⲛⲧⲕ,ⲩⲛⲧⲕ    2,1842,2,250 5,250,5,,,,,,,,,,,,,,,,,,
1843,DACT,ⲩⲛⲧⲥ,ⲩⲛⲧⲥ    2,1843,2,250 5,250,5,,,,,,,,,,,,,,,,,,
1844,DACT,ⲩⲛⲧϥ,ⲩⲛⲧϥ    2,1844,2,250 5,250,5,,,,,,,,,,,,,,,,,,
1845,DACT,ⲩⲛⲧⲟⲩ,ⲩⲛⲧ   ⲩ21,1845,2,250 5,250,5,,,,,,,,,,,,,,,,,,
1846,DACT,ⲩⲛⲧⲉⲩ,ⲩⲛⲧⲩ   ⲉ22,1846,2,250 5,250,5,,,,,,,,,,,,,,,,,,
1847,DACT,ⲩⲛⲧⲉⲕ,ⲩⲛⲧⲕ   ⲉ2,1847,2,250 5,250,5,,,,,,,,,,,,,,,,,,
1848,DACT,ⲩⲛⲧⲉⲥ,ⲩⲛⲧⲥ   ⲉ2,1848,2,250 5,250,5,,,,,,,,,,,,,,,,,,
1849,DACT,ⲩⲛⲧⲉϥ,ⲩⲛⲧϥ   ⲉ2,1849,2,250 5,250,5,,,,,,,,,,,,,,,,,,
1850,DACT,"ⲟⲩⲁⳉⲣⲉ ""cease, fail"" (+ circ)","ⲩⳉⲣ ⲁ ⲉ1 1 ""cease, fail"" (+ circ Pres)",1850,1,1850 5,1850,5,,,,,,,,,,,,,,,,,,
1851,DACT,ⲟⲩⲁⳉⲣⲉ,ⲩⳉⲣ ⲁ ⲉ1,1851,2,1850 5   7233 5,1850,5,7233,5,,,,,,,,,,,,,,,,
1852,DACT,ⲟⲩⲁϩⲉⲉⲧ,ⲩϩⲧ ⲁⲉⲉ1,1852,2,63715,637,15,,,,,,,,,,,,,,,,,,
1853,DACT,ⲟⲩⲁϩⲉⲉⲧⲕ,ⲩϩⲧⲕ ⲁⲉⲉ 1,1853,2,63715,637,15,,,,,,,,,,,,,,,,,,
1854,DACT,ⲟⲩⲁϩⲉⲉⲧϥ,ⲩϩⲧϥ ⲁⲉⲉ 1,1854,2,63715,637,15,,,,,,,,,,,,,,,,,,
1855,DACT,ⲟⲩⲁϩⲉⲉⲧⲥ,ⲩϩⲧⲥ ⲁⲉⲉ 1,1855,2,63715,637,15,,,,,,,,,,,,,,,,,,
1856,DACT,ⲟⲩⲁϩⲉⲉⲧⲟⲩ,ⲩϩⲧ ⲁⲉⲉⲩ11,1856,2,63715,637,15,,,,,,,,,,,,,,,,,,
1857,DACT,ⲟⲩⲇⲉ / ⲟⲩⲧⲉ,ⲟⲩⲇⲉ / ⲟⲩⲧⲉ,1857,1,185737,1857,37,,,,,,,,,,,,,,,,,,
1858,DACT,ⲟⲩⲧⲉ,ⲟⲩⲧⲉ,1858,2,185737   1859 8,1857,37,1859,8,,,,,,,,,,,,,,,,
1859,DACT,"ⲟⲩⲧⲉ-, ⲟⲩⲧⲱ⸗","ⲩⲧ  ⲉ1-, ⲟⲩⲧⲱ⸗",1859,1,1859 8,1859,8,,,,,,,,,,,,,,,,,,
1860,DACT,"ⲱⲛⲉ ""stone""","ⲱⲛ  ⲉ ""stone""",1860,1,1860 1,1860,1,,,,,,,,,,,,,,,,,,
1861,DACT,ⲱⲛⲉ,ⲱⲛ  ⲉ,1861,2,1860 1,1860,1,,,,,,,,,,,,,,,,,,
1862,DACT,"ⲱϫⲛⲉ ""make perish, destroy""","ⲱϫⲛ   ⲉ ""make perish, destroy""",1862,1,1862 5,1862,5,,,,,,,,,,,,,,,,,,
1863,DACT,ⲱϫⲛⲉ,ⲱϫⲛ   ⲉ,1863,2,1862 5,1862,5,,,,,,,,,,,,,,,,,,
1864,DACT,ⲁϫⲛⲟⲩ,ⲁϫⲛ   ⲩ1,1864,2,1862 5,1862,5,,,,,,,,,,,,,,,,,,
1865,DACT,ⲁϫⲛⲉⲥ,ⲁϫⲛⲥ   ⲉ,1865,2,1862 5,1862,5,,,,,,,,,,,,,,,,,,
1866,DACT,ⲁϫⲛⲉϥ,ⲁϫⲛϥ   ⲉ,1866,2,1862 5,1862,5,,,,,,,,,,,,,,,,,,
1867,DACT,"ϣⲙⲙⲟ ""stranger""","ϣⲙⲙ   ⲟ ""stranger""",1867,1,1867 1,1867,1,,,,,,,,,,,,,,,,,,
1868,DACT,ϣⲙⲙⲟ,ϣⲙⲙ   ⲟ,1868,2,1867 1,1867,1,,,,,,,,,,,,,,,,,,
1869,DACT,ϣⲙⲙⲱ,ϣⲙⲙ   ⲱ,1869,2,1867 1,1867,1,,,,,,,,,,,,,,,,,,
1870,DACT,"ϣⲱⲥⲙⲉ ""(be) faint""","ϣⲥⲙ ⲱ ⲉ ""(be) faint""",1870,1,1870 5,1870,5,,,,,,,,,,,,,,,,,,
1871,DACT,ϣⲱⲥⲙⲉ,ϣⲥⲙ ⲱ ⲉ,1871,2,1870 5,1870,5,,,,,,,,,,,,,,,,,,
1872,DACT,"ϣⲟⲩⲟⲩⲧ ""cut""","ϣⲧ ⲩⲩ11 ""cut""",1872,1,1872 5,1872,5,,,,,,,,,,,,,,,,,,
1873,DACT,ϣⲁⲁⲧ,ϣⲧ ⲁⲁ,1873,2,1872 5,1872,5,,,,,,,,,,,,,,,,,,
1874,DACT,"ϣⲟⲩⲟ ""pour, discharge, empty""","ϣⲩ  ⲟ1 ""pour, discharge, empty""",1874,1,1874 5,1874,5,,,,,,,,,,,,,,,,,,
1875,DACT,ϣⲟⲩⲉ,ϣⲩ  ⲉ1,1875,2,1874 5,1874,5,,,,,,,,,,,,,,,,,,
1876,DACT,ϣⲟⲩⲟ,ϣⲩ  ⲟ1,1876,2,1874 5,1874,5,,,,,,,,,,,,,,,,,,
1877,DACT,"ϣⲱϫⲡ ""leave over, behind""","ϣϫⲡ ⲱ  ""leave over, behind""",1877,1,1877 5,1877,5,,,,,,,,,,,,,,,,,,
1878,DACT,ϣⲱϫⲡ,ϣϫⲡ ⲱ,1878,2,1877 5,1877,5,,,,,,,,,,,,,,,,,,
1879,DACT,ϣⲁϫⲡ,ϣϫⲡ ⲁ,1879,2,1877 5,1877,5,,,,,,,,,,,,,,,,,,
1880,DACT,"ⳉⲃⲏⲣ ""friend""","ⳉⲃⲣ  ⲏ ""friend""",1880,1,1880 1   1880 4,1880,1,1880,4,,,,,,,,,,,,,,,,
1881,DACT,ⳉⲃⲏⲣ,ⳉⲃⲣ  ⲏ,1881,2,1880 1,1880,1,,,,,,,,,,,,,,,,,,
1882,DACT,"ⳉⲛⲁⲛ ""approach, be near""","ⳉⲛⲛ  ⲁ ""approach, be near""",1882,1,1882 5,1882,5,,,,,,,,,,,,,,,,,,
1883,DACT,ⳉⲏⲛ,ⳉⲛ ⲏ,1883,2,1882 5,1882,5,,,,,,,,,,,,,,,,,,
1884,DACT,ⳉⲛⲁⲛ,ⳉⲛⲛ  ⲁ,1884,2,1882 5,1882,5,,,,,,,,,,,,,,,,,,
1885,DACT,"ⳉⲁⲧⳉⲧ ""examine""","ⳉⲧⳉⲧ ⲁ   ""examine""",1885,1,1885 5,1885,5,,,,,,,,,,,,,,,,,,
1886,DACT,ⳉⲁⲧⳉⲧ,ⳉⲧⳉⲧ ⲁ,1886,2,1885 5,1885,5,,,,,,,,,,,,,,,,,,
1887,DACT,ⳉⲱⲟⲩⲉ,ⳉⲩ ⲱⲉ1,1887,2,192 1,192,1,,,,,,,,,,,,,,,,,,
1888,DACT,"ⳉⲁϩⲧⲉ-, ⳉⲁϩⲧⲏ⸗",ⳉϩⲧ ⲁ ⲉ- 1 ⳉⲁϩⲧⲏ⸗,1888,1,1888 8,1888,8,,,,,,,,,,,,,,,,,,
1889,DACT,ⳉⲁϩⲧⲉ,ⳉϩⲧ ⲁ ⲉ,1889,2,1888 8,1888,8,,,,,,,,,,,,,,,,,,
1890,DACT,ⳉⲁϩⲧⲏⲉⲓ,ⳉϩⲧⲓ ⲁ ⲏ1,1890,2,1888 8,1888,8,,,,,,,,,,,,,,,,,,
1891,DACT,ⳉⲁϩⲧⲏⲓ,ⳉϩⲧⲓ ⲁ ⲏ2,1891,2,1888 8,1888,8,,,,,,,,,,,,,,,,,,
1892,DACT,ⳉⲁϩⲧⲏⲕ,ⳉϩⲧⲕ ⲁ ⲏ,1892,2,1888 8,1888,8,,,,,,,,,,,,,,,,,,
1893,DACT,ⳉⲁϩⲧⲏⲛ,ⳉϩⲧⲛ ⲁ ⲏ,1893,2,1888 8,1888,8,,,,,,,,,,,,,,,,,,
1894,DACT,ⳉⲁϩⲧⲛ,ⳉϩⲧⲛ ⲁ,1894,2,1888 8,1888,8,,,,,,,,,,,,,,,,,,
1895,DACT,ⳉⲁϩⲧⲏⲥ,ⳉϩⲧⲥ ⲁ ⲏ,1895,2,1888 8,1888,8,,,,,,,,,,,,,,,,,,
1896,DACT,ⳉⲁⳉⲧⲏⲟⲩ,ⳉⳉⲧⲩ ⲁ ⲏ1,1896,2,1888 8,1888,8,,,,,,,,,,,,,,,,,,
1897,DACT,ⳉⲁϩⲧⲏϥ,ⳉϩⲧϥ ⲁ ⲏ,1897,2,1888 8,1888,8,,,,,,,,,,,,,,,,,,
1898,DACT,"ϩⲱⲃ ""thing (done)""","ϩⲃ ⲱ ""thing (done)""",1898,1,1898 1,1898,1,,,,,,,,,,,,,,,,,,
1899,DACT,ϩⲱⲃ,ϩⲃ ⲱ,1899,2,1898 1,1898,1,,,,,,,,,,,,,,,,,,
1900,DACT,ϩⲃⲏⲟⲩⲉ,ϩⲃⲩ  ⲏⲉ1,1900,2,1898 1,1898,1,,,,,,,,,,,,,,,,,,
1901,DACT,ϩⲃⲏⲩⲉ,ϩⲃⲩ  ⲏⲉ2,1901,2,1898 1,1898,1,,,,,,,,,,,,,,,,,,
1902,DACT,"ϩⲙⲉⲥ(ⲧ) ""sit down""","ϩⲙⲥⲧ  ⲉ   () ""sit down""",1902,1,1902 5,1902,5,,,,,,,,,,,,,,,,,,
1903,DACT,ϩⲙⲁⲥ,ϩⲙⲥ  ⲁ,1903,2,1902 5,1902,5,,,,,,,,,,,,,,,,,,
1904,DACT,ϩⲙⲉⲥ,ϩⲙⲥ  ⲉ,1904,2,1902 5,1902,5,,,,,,,,,,,,,,,,,,
1905,DACT,ϩⲙⲁⲥⲧ,ϩⲙⲥⲧ  ⲁ,1905,2,1902 5,1902,5,,,,,,,,,,,,,,,,,,
1906,DACT,ϩⲙⲉⲥⲧ,ϩⲙⲥⲧ  ⲉ,1906,2,1902 5,1902,5,,,,,,,,,,,,,,,,,,
1907,DACT,"ϩⲓⲧⲛ-, ϩⲓⲧⲟⲟⲧ⸗","ϩⲧⲛ ⲓ 2-, ϩⲓⲧⲟⲟⲧ⸗",1907,1,1907 8,1907,8,,,,,,,,,,,,,,,,,,
1908,DACT,ϩⲓⲧⲛ,ϩⲧⲛ ⲓ 2,1908,2,1907 8,1907,8,,,,,,,,,,,,,,,,,,
1909,DACT,ϩⲓⲧⲟⲟⲧ,ϩⲧⲧ ⲓⲟⲟ2,1909,2,1907 8,1907,8,,,,,,,,,,,,,,,,,,
1910,DACT,ϩⲓⲧⲟⲟⲧⲕ,ϩⲧⲧⲕ ⲓⲟⲟ 2,1910,2,1907 8,1907,8,,,,,,,,,,,,,,,,,,
1911,DACT,ϩⲓⲧⲟⲟⲧⲛⲉ,ϩⲧⲧⲛ ⲓⲟⲟ ⲉ2,1911,2,1907 8,1907,8,,,,,,,,,,,,,,,,,,
1912,DACT,ϩⲓⲧⲟⲟⲧⲥ,ϩⲧⲧⲥ ⲓⲟⲟ 2,1912,2,1907 8,1907,8,,,,,,,,,,,,,,,,,,
1913,DACT,ϩⲓⲧⲟⲟⲧϥ,ϩⲧⲧϥ ⲓⲟⲟ 2,1913,2,1907 8,1907,8,,,,,,,,,,,,,,,,,,
1914,DACT,ϩⲓⲧⲟⲟⲧⲟⲩ,ϩⲧⲧ ⲓⲟⲟⲩ21,1914,2,1907 8,1907,8,,,,,,,,,,,,,,,,,,
1915,DACT,"ϫⲉⲕⲁⲁⲥ ""in order that""","ϫⲕⲥ ⲉⲁⲁ 1 ""in order that""",1915,1,1915 7,1915,7,,,,,,,,,,,,,,,,,,
1916,DACT,ϫⲉⲕⲁⲁⲥ,ϫⲕⲥ ⲉⲁⲁ,1916,2,1915 7,1915,7,,,,,,,,,,,,,,,,,,
1917,DACT,ϫⲉⲕⲁⲥⲉ,ϫⲕⲥ ⲉⲁⲉ,1917,2,1915 7,1915,7,,,,,,,,,,,,,,,,,,
1918,DACT,"ϫⲣⲁⲡ ""obstacle, impediment""","ϫⲣⲡ  ⲁ ""obstacle, impediment""",1918,1,1918 1,1918,1,,,,,,,,,,,,,,,,,,
1919,DACT,ϫⲣⲁⲡ,ϫⲣⲡ  ⲁ,1919,2,1918 1,1918,1,,,,,,,,,,,,,,,,,,
1920,DACT,"ϫⲓⲥⲉ ""raise, exalt""","ϫⲥ ⲓⲉ2 ""raise, exalt""",1920,1,1920 5,1920,5,,,,,,,,,,,,,,,,,,
1921,DACT,ϫⲁⲥⲉ,ϫⲥ ⲁⲉ,1921,2,1920 5,1920,5,,,,,,,,,,,,,,,,,,
1922,DACT,ϫⲁⲥⲓ,ϫⲥ ⲁⲓ2,1922,2,1920 5,1920,5,,,,,,,,,,,,,,,,,,
1923,DACT,ϫⲓⲥⲉ,ϫⲥ ⲓⲉ2,1923,2,1920 5,1920,5,,,,,,,,,,,,,,,,,,
1924,DACT,ϫⲉⲥⲧ,ϫⲥⲧ ⲉ,1924,2,1920 5,1920,5,,,,,,,,,,,,,,,,,,
1925,DACT,ϫⲉⲥⲧⲕ,ϫⲥⲧⲕ ⲉ,1925,2,1920 5,1920,5,,,,,,,,,,,,,,,,,,
1926,DACT,ϫⲉⲥⲧⲟⲩ,ϫⲥⲧ ⲉ ⲩ1,1926,2,1920 5,1920,5,,,,,,,,,,,,,,,,,,
1927,DACT,ϫⲉⲥⲧⲥ,ϫⲥⲧⲥ ⲉ,1927,2,1920 5,1920,5,,,,,,,,,,,,,,,,,,
1928,DACT,ϫⲉⲥⲧϥ,ϫⲥⲧϥ ⲉ,1928,2,1920 5,1920,5,,,,,,,,,,,,,,,,,,
1929,DACT,ϫⲏⲟⲩ,ϫⲩ ⲏ1,1929,2,900 5    905 5,900,5,905,5,,,,,,,,,,,,,,,,
1930,DACT,ϫⲏⲩ,ϫⲩ ⲏ2,1930,2,900 5    905 5,900,5,905,5,,,,,,,,,,,,,,,,
1931,DACT,"ϫⲁϫⲉ ""enemy""","ϫϫ ⲁⲉ ""enemy""",1931,1,1931 1,1931,1,,,,,,,,,,,,,,,,,,
1932,DACT,ϫⲁϫⲉ,ϫϫ ⲁⲉ,1932,2,1931 1,1931,1,,,,,,,,,,,,,,,,,,
1933,DACT,ϫⲓϫⲉⲟⲩⲉ,ϫϫⲩ ⲓⲉⲉ21,1933,2,1931 1,1931,1,,,,,,,,,,,,,,,,,,
1934,DACT,ϫⲓϫⲉⲩⲉ,ϫϫⲩ ⲓⲉⲉ22,1934,2,1931 1,1931,1,,,,,,,,,,,,,,,,,,
1935,DACT,"ϭⲃⲓⲣ ""left (hand)""","ϭⲃⲣ  ⲓ2 ""left (hand)""",1935,1,1935 1,1935,1,,,,,,,,,,,,,,,,,,
1936,DACT,ϭⲃⲓⲣ,ϭⲃⲣ  ⲓ2,1936,2,1935 1,1935,1,,,,,,,,,,,,,,,,,,
1937,DACT,"ϭⲁⲉⲓⲗⲉ ""lodge, dwell""","ϭⲓⲗ ⲁ ⲉ1 1 ""lodge, dwell""",1937,1,1937 5,1937,5,,,,,,,,,,,,,,,,,,
1938,DACT,ϭⲁⲉⲓⲗⲉ,ϭⲓⲗ ⲁ ⲉ1,1938,2,1937 5   1939 5,1937,5,1939,5,,,,,,,,,,,,,,,,
1939,DACT,"ϭⲁⲉⲓⲗⲉ (*) ""deposit, entrust""","ϭⲓⲗ ⲁ ⲉ1 2 (*) ""deposit, entrust""",1939,1,1939 5,1939,5,,,,,,,,,,,,,,,,,,
1940,DACT,ϭⲁⲓⲗⲉ,ϭⲓⲗ ⲁ ⲉ2,1940,2,1937 5   1939 5,1937,5,1939,5,,,,,,,,,,,,,,,,
1941,DACT,ϭⲁⲗⲓⲧ,ϭⲗⲧ ⲁⲓ2,1941,2,1937 5   1939 5,1937,5,1939,5,,,,,,,,,,,,,,,,
1942,DACT,"ϭⲁⲙ ""power""","ϭⲙ ⲁ 1 ""power""",1942,1,1942 1,1942,1,,,,,,,,,,,,,,,,,,
1943,DACT,ϭⲁⲙ,ϭⲙ ⲁ,1943,2,1942 1   7180 1,1942,1,7180,1,,,,,,,,,,,,,,,,
1944,DACT,"ϭⲱⲟⲩϭ ""bend, crook""","ϭⲩϭ ⲱ 1 ""bend, crook""",1944,1,1944 5,1944,5,,,,,,,,,,,,,,,,,,
1945,DACT,ϭⲁⲩϭ,ϭⲩϭ ⲁ 2,1945,2,1944 5,1944,5,,,,,,,,,,,,,,,,,,
1946,DACT,ϭⲱⲟⲩϭ,ϭⲩϭ ⲱ 1,1946,2,1944 5,1944,5,,,,,,,,,,,,,,,,,,
1947,DACT,ⲛⲉⲧⲛ,ⲛⲧⲛ ⲉ,1947,2,8711    24413,87,11,244,13,,,,,,,,,,,,,,,,
1948,DACT,ⲛⲛⲁ,ⲛⲛ  ⲁ,1948,2,24413   1956 5,244,13,1956,5,,,,,,,,,,,,,,,,
1949,DACT,"ⲱⲛⳉ (*) ""be dazed, dumb""","ⲱⲛⳉ    1 (*) ""be dumb""",1949,1,1949 5,1949,5,,,,,,,,,,,,,,,,,,
1950,DACT,ⳉⲃⲣ,ⳉⲃⲣ,1950,2,1880 4,1880,4,,,,,,,,,,,,,,,,,,
1951,DACT,ⳉⲃⲉⲉⲣ,ⳉⲃⲣ  ⲉⲉ,1951,2,1880 1,1880,1,,,,,,,,,,,,,,,,,,
1952,DACT,ⳉⲃⲉⲣⲉ,ⳉⲃⲣ  ⲉⲉ,1952,2,1880 1,1880,1,,,,,,,,,,,,,,,,,,
1953,DACT,ⳉⲃⲉⲉⲣⲉ,ⳉⲃⲣ  ⲉⲉⲉ,1953,2,1880 1,1880,1,,,,,,,,,,,,,,,,,,
1954,DACT,ϣⲙⲙⲁⲓ,ϣⲙⲙⲓ   ⲁ2,1954,2,1867 1,1867,1,,,,,,,,,,,,,,,,,,
1955,DACT,ϣⲙⲙⲁⲉⲓ,ϣⲙⲙⲓ   ⲁ1,1955,2,1867 1,1867,1,,,,,,,,,,,,,,,,,,
1956,DACT,"ⲛⲁ ""be going""","ⲛ ⲁ  1""be going""",1956,1,1956 5,1956,5,,,,,,,,,,,,,,,,,,
1957,DACT,"ⲟⲩⲟⲩ ""conceive (child)""","ⲩ ⲩ11 1 ""conceive (child)""",1957,1,1957 5,1957,5,,,,,,,,,,,,,,,,,,
1958,DACT,ⲟⲩⲟⲩ,ⲩ ⲩ11,1958,2,1957 5   4306 5   4307 1   4308 1,1957,5,4306,5,4307,1,4308,1,,,,,,,,,,,,
1959,DACT,ϩⲓⲧⲟⲧ,ϩⲧⲧ ⲓⲟ2,1959,2,1907 8,1907,8,,,,,,,,,,,,,,,,,,
1960,DACT,ϫⲟⲩ] ϫⲉ- (compounds),ϫ ⲩ1 2 (compounds),1960,1,1960 5,1960,5,,,,,,,,,,,,,,,,,,
1961,DACT,ϩⲓⲧⲙ,ϩⲧⲙ ⲓ2,1961,2,1907 8,1907,8,,,,,,,,,,,,,,,,,,
1962,DACT,"ϯ, ϯⲧⲱⲛ ""fight""","ⲧ ⲓ32  5 ""take action, advance? fight, smite"" (+ ϯⲧⲱⲛ)",1962,1,1962 5,1962,5,,,,,,,,,,,,,,,,,,
1963,DACT,"ⲃⲗⲗⲉ ""blind""","ⲃⲗⲗ   ⲉ ""blind""",1963,1,1963 1,1963,1,,,,,,,,,,,,,,,,,,
1964,DACT,ⲃⲗⲗⲉ,ⲃⲗⲗ   ⲉ,1964,2,1963 1,1963,1,,,,,,,,,,,,,,,,,,
1965,DACT,ⲃⲗⲗⲉⲟⲩⲉ,ⲃⲗⲗⲩ   ⲉⲉ1,1965,2,1963 1,1963,1,,,,,,,,,,,,,,,,,,
1966,DACT,ⲃⲗⲗⲉⲉⲩⲉ,ⲃⲗⲗⲩ   ⲉⲉⲉ2,1966,2,1963 1,1963,1,,,,,,,,,,,,,,,,,,
1967,DACT,ⲃⲗⲗⲉⲉⲩ,ⲃⲗⲗⲩ   ⲉⲉ2,1967,2,1963 1,1963,1,,,,,,,,,,,,,,,,,,
1968,DACT,"ⲉϣⲱⲧ ""merchant""","ⲉϣⲧ  ⲱ ""merchant""",1968,1,1968 1   1968 4,1968,1,1968,4,,,,,,,,,,,,,,,,
1969,DACT,ⲉϣⲱⲧ,ⲉϣⲧ  ⲱ,1969,2,1968 1,1968,1,,,,,,,,,,,,,,,,,,
1970,DACT,ⲉϣⲁⲧⲉ,ⲉϣⲧ  ⲁⲉ,1970,2,1968 1,1968,1,,,,,,,,,,,,,,,,,,
